acc,epoch,loss,nfe,step
0.046875,0,0.8670428395271301,1000.0,49
0.203125,0,0.7480766177177429,2000.0,99
0.40625,0,0.7096066474914551,3000.0,149
0.40625,1,0.6740607023239136,4000.0,199
0.546875,1,0.6212748885154724,5042.0,249
0.625,1,0.5539022088050842,6336.0,299
0.796875,2,0.40259790420532227,7636.0,349
0.921875,2,0.2245948761701584,9158.0,399
0.96875,2,0.1329706609249115,11058.0,449
