acc,epoch,loss,nfe,step
0.1875,0,0.8779999613761902,277.0,49
0.15625,0,0.767825186252594,662.0,99
0.328125,0,0.7169012427330017,1113.0,149
0.34375,1,0.6908559799194336,1606.0,199
0.40625,1,0.6833195686340332,2071.0,249
0.609375,1,0.59212327003479,2571.0,299
0.703125,2,0.5429874658584595,3108.0,349
0.765625,2,0.43283385038375854,3695.0,399
0.828125,2,0.2877427339553833,4373.0,449
