acc,epoch,loss,nfe,step
0.15625,0,0.8488150835037231,700.0,49
0.125,0,0.7471731305122375,1406.0,99
0.40625,0,0.7082655429840088,2394.0,149
0.484375,1,0.6869106888771057,3394.0,199
0.453125,1,0.6835430860519409,4454.0,249
0.53125,1,0.6423860788345337,5454.0,299
0.65625,2,0.5279548764228821,6454.0,349
0.796875,2,0.4195408225059509,7688.0,399
0.921875,2,0.2002352774143219,9114.0,449
