acc,epoch,loss,nfe,step
0.1875,0,0.7919771075248718,338.0,49
0.40625,0,0.7065171599388123,808.0,99
0.46875,0,0.668005108833313,1305.0,149
0.65625,1,0.5678248405456543,1769.0,199
0.765625,1,0.4240488111972809,2299.0,249
0.796875,1,0.3555096685886383,2913.0,299
0.90625,2,0.1680321991443634,3623.0,349
1.0,2,0.04512014612555504,4410.0,399
1.0,2,0.02881462313234806,5212.0,449
