acc,epoch,loss,nfe,step
0.125,0,0.8773175477981567,530.0,49
0.109375,0,0.7653445601463318,1314.0,99
0.21875,0,0.7152552008628845,2324.0,149
0.46875,1,0.6975774765014648,3556.0,199
0.296875,1,0.6967733502388,5033.0,249
0.3125,1,0.6970663666725159,6758.0,299
0.4375,2,0.6874310374259949,8759.0,349
0.484375,2,0.6860085725784302,10954.0,399
0.734375,2,0.6280112266540527,13204.0,449
