acc,epoch,loss,nfe,step
0.125,0,0.8059933185577393,627.0,49
0.34375,0,0.7308255434036255,1550.0,99
0.5,0,0.6969578862190247,2751.0,149
0.53125,1,0.6859480738639832,4239.0,199
0.46875,1,0.691702663898468,6049.0,249
0.4375,1,0.6889358758926392,8162.0,299
0.765625,2,0.6383901834487915,10408.0,349
0.859375,2,0.4048891067504883,12658.0,399
0.640625,2,0.6017184853553772,14908.0,449
