acc,epoch,loss,nfe,step
0.109375,0,0.8464089632034302,625.0,49
0.171875,0,0.7473456859588623,1513.0,99
0.25,0,0.7138984203338623,2654.0,149
0.3125,1,0.6999669671058655,4064.0,199
0.453125,1,0.6925586462020874,5769.0,249
0.328125,1,0.7007312774658203,7781.0,299
0.515625,2,0.6810068488121033,9994.0,349
0.765625,2,0.5789539813995361,12244.0,399
0.8125,2,0.4241892397403717,14494.0,449
