acc,epoch,loss,nfe,step
0.0,0,0.9491187334060669,1778.0,49
0.0,0,0.7732513546943665,3644.0,99
0.0,0,0.7241549491882324,5744.0,149
0.0,1,0.7155287861824036,7844.0,199
0.0,1,0.6965085864067078,9944.0,249
0.0,1,0.698409378528595,12188.0,299
0.0,2,0.674098789691925,14678.0,349
0.0,2,0.6054375171661377,16886.0,399
