acc,epoch,loss,nfe,step
0.203125,0,0.8654031157493591,1778.0,49
0.125,0,0.7708567380905151,3602.0,99
0.109375,0,0.7348422408103943,5702.0,149
0.28125,1,0.710972785949707,7802.0,199
0.28125,1,0.7171695828437805,10010.0,249
0.40625,1,0.6960399746894836,12710.0,299
0.5,2,0.6345635652542114,15410.0,349
0.609375,2,0.5897418260574341,18110.0,399
0.59375,2,0.5514429211616516,20786.0,449
