acc,epoch,loss,nfe,step
0.15625,0,0.8239770531654358,404.0,49
0.28125,0,0.7542226910591125,979.0,99
0.34375,0,0.7201898694038391,1631.0,149
0.453125,1,0.6899815797805786,2337.0,199
0.59375,1,0.5966781377792358,3010.0,249
0.59375,1,0.5442155003547668,3651.0,299
0.703125,2,0.495597243309021,4388.0,349
0.859375,2,0.3339495360851288,5243.0,399
1.0,2,0.09913669526576996,6201.0,449
