acc,epoch,loss,nfe,step
0.09375,0,0.8614557385444641,269.0,49
0.296875,0,0.757843017578125,640.0,99
0.453125,0,0.6726006269454956,1048.0,149
0.5625,1,0.5988221764564514,1513.0,199
0.71875,1,0.4809081256389618,2041.0,249
0.765625,1,0.4302014708518982,2645.0,299
0.875,2,0.28979918360710144,3334.0,349
1.0,2,0.08500078320503235,4103.0,399
1.0,2,0.029868710786104202,4903.0,449
