acc,epoch,loss,nfe,step
0.203125,0,0.8509431481361389,281.0,49
0.25,0,0.76463383436203,691.0,99
0.484375,0,0.6835184097290039,1170.0,149
0.34375,1,0.6948410272598267,1657.0,199
0.53125,1,0.6253550052642822,2108.0,249
0.71875,1,0.5052688121795654,2616.0,299
0.640625,2,0.5089519023895264,3189.0,349
0.859375,2,0.2650424838066101,3840.0,399
1.0,2,0.1366027146577835,4582.0,449
