acc,epoch,loss,nfe,step
0.203125,0,0.8694363236427307,384.0,49
0.140625,0,0.7685596942901611,949.0,99
0.1875,0,0.7319455742835999,1614.0,149
0.484375,1,0.7010159492492676,2362.0,199
0.421875,1,0.686488926410675,3112.0,249
0.53125,1,0.6628556847572327,3862.0,299
0.65625,2,0.6113457679748535,4581.0,349
0.625,2,0.5659080743789673,5249.0,399
0.78125,2,0.3707948923110962,6021.0,449
