acc,epoch,loss,nfe,step
0.203125,0,0.7535349726676941,710.0,49
0.265625,0,0.7041544914245605,1756.0,99
0.421875,0,0.6900545954704285,3109.0,149
0.578125,1,0.6838861107826233,4817.0,199
0.671875,1,0.6858083009719849,6875.0,249
0.765625,1,0.6512685418128967,9113.0,299
0.78125,2,0.490488201379776,11363.0,349
0.796875,2,0.47224435210227966,13613.0,399
0.8125,2,0.519067645072937,15863.0,449
