acc,epoch,loss,nfe,step
0.203125,0,0.8240461349487305,700.0,49
0.203125,0,0.7478933334350586,1610.0,99
0.15625,0,0.7216204404830933,2610.0,149
0.171875,1,0.7103166580200195,3610.0,199
0.4375,1,0.7000302076339722,4790.0,249
0.421875,1,0.6919236183166504,6090.0,299
0.375,2,0.700180172920227,7390.0,349
0.5,2,0.6574434041976929,8690.0,399
0.6875,2,0.5603877305984497,9864.0,449
