acc,epoch,loss,nfe,step
0.140625,0,0.8161977529525757,595.0,49
0.1875,0,0.729332447052002,1495.0,99
0.28125,0,0.7031299471855164,2655.0,149
0.375,1,0.6950905323028564,4081.0,199
0.59375,1,0.6835802793502808,5789.0,249
0.4375,1,0.6869037747383118,7796.0,299
0.484375,2,0.6850051879882812,10000.0,349
0.765625,2,0.5870917439460754,12250.0,399
0.734375,2,0.5267761945724487,14500.0,449
